,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.000000000000000000e+01,2.271775000000000375e+02,0.000000000000000000e+00,4.799441000000001623e+01,2.470881999999999579e+01,0.000000000000000000e+00,2.028900000000000148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.119399999999999951e+00,1.066719999999999935e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.084000000000000130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.978000000000000000e+03,1.266248000000000040e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.279999999999999005e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.633437999999999874e+02,1.635652500000000828e+03,1.237750000000000128e+01,0.000000000000000000e+00,1.867199999999999971e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.255000000000000115e+00,3.800000000000000044e-01,5.498380999999999403e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.859999999999999432e+00,1.890000000000000013e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.277999999999999789e-03,1.446600000000000108e+01,1.350000000000000000e+02,-9.878699999999999981e-02,9.190000000000000000e+02,4.910000000000000000e+02,5.200000000000000000e+01,3.360000000000000000e+02,3.430000000000000000e+02,2.760000000000000000e+02,6.555190000000000000e+05,1.073570000000000000e+05,3.212500000000000000e+04,1.374097000000000000e+06,5.810000000000000000e+02,1.280000000000000000e+02,1.500000000000000000e+02,1.484500000000000455e+02,1.407697083333333467e+04,8.270000000000000000e+02,2.604000000000000000e+03,1.900000000000000000e+01,4.900000000000000000e+01
9.000000000000000000e+01,6.548000000000000398e+01,0.000000000000000000e+00,3.837186000000000519e+01,2.733387999999999707e+01,0.000000000000000000e+00,1.592780000000000029e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.386499999999998956e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.575119999999998299e+00,2.249999999999999917e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.590000000000000000e+03,4.499999999999999833e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.231400000000000050e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.926000000000000512e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+03,6.791999999999998749e+01,3.531699999999999839e+00,0.000000000000000000e+00,2.763999999999999790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.199999999999999956e-01,3.079959999999999809e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.238900000000000716e+02,1.499999999999999944e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.051720000000000085e-02,1.889013999999999214e+03,4.500000000000000000e+01,-1.500119999999999787e-01,6.980000000000000000e+02,1.700000000000000000e+02,2.420000000000000000e+02,2.010000000000000000e+02,2.110000000000000000e+02,2.310000000000000000e+02,1.162260000000000000e+05,5.983820000000000000e+05,1.816100000000000000e+04,7.310590000000000000e+05,2.000000000000000000e+02,7.100000000000000000e+01,5.500000000000000000e+02,1.786833333333333371e+02,1.101001249999999709e+04,6.570000000000000000e+02,2.063000000000000000e+03,1.200000000000000000e+01,3.700000000000000000e+01
2.380000000000000000e+02,4.246399999999999864e+02,0.000000000000000000e+00,4.253861000000000558e+01,2.854222999999999288e+01,0.000000000000000000e+00,3.964969999999999328e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.038000000000000034e-01,2.723134999999999906e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504420000000000073e+03,4.085060000000000358e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.810000000000000102e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.114999999999999147e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.337513199999999870e+03,1.102289999999999992e+01,0.000000000000000000e+00,4.651999999999999469e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.455000000000000293e+00,1.199999999999999956e-01,3.445447000000000344e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.236999999999999922e+01,2.799999999999999972e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.317879999999999940e-02,1.000000000000000000e+02,3.850000000000000000e+02,-5.233799999999999564e-02,9.680000000000000000e+02,3.860000000000000000e+02,2.600000000000000000e+01,3.420000000000000000e+02,3.140000000000000000e+02,2.560000000000000000e+02,7.801130000000000000e+05,4.358500000000000000e+04,4.296900000000000000e+04,1.191177000000000000e+06,4.030000000000000000e+02,1.760000000000000000e+02,1.250000000000000000e+02,2.163124999999999147e+02,1.459680000000000109e+04,8.040000000000000000e+02,2.510000000000000000e+03,2.300000000000000000e+01,4.600000000000000000e+01
7.000000000000000000e+00,2.814000000000000057e+01,0.000000000000000000e+00,4.886090000000001154e+00,6.333460000000000534e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.990600000000000147e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.052000000000000046e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.342400000000000091e+02,8.774200000000000055e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.125000000000000000e+01,1.300499999999999901e+01,3.039999999999999925e-01,0.000000000000000000e+00,8.599999999999999312e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,1.531579999999999941e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.309000000000000341e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.475359999999999445e+02,0.000000000000000000e+00,-6.200399999999998968e-02,1.640000000000000000e+02,5.400000000000000000e+01,2.200000000000000000e+01,5.800000000000000000e+01,4.100000000000000000e+01,4.500000000000000000e+01,1.014000000000000000e+04,1.232830000000000000e+05,4.906000000000000000e+03,1.201660000000000000e+05,6.000000000000000000e+00,3.000000000000000000e+00,5.250000000000000000e+02,1.787500000000000000e+01,2.129775000000000091e+03,1.360000000000000000e+02,4.130000000000000000e+02,3.000000000000000000e+00,8.000000000000000000e+00
8.200000000000000000e+01,1.148800000000000097e+02,0.000000000000000000e+00,9.408519999999999328e+00,4.243400000000000283e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.981100000000000083e+00,1.682800000000000074e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.199999999999999761e-02,1.750000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.554753300000000081e+03,2.964310000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.967999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+02,5.070499999999999829e+01,4.146700000000000053e+00,0.000000000000000000e+00,1.457199999999999740e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.166700000000000029e-02,9.194750000000000512e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.704999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.223000000000000470e-04,6.464279999999999973e+02,4.500000000000000000e+01,-9.289899999999998159e-02,2.430000000000000000e+02,2.850000000000000000e+02,4.100000000000000000e+01,5.700000000000000000e+01,1.440000000000000000e+02,1.010000000000000000e+02,1.185000000000000000e+04,2.263630000000000000e+05,1.099300000000000000e+04,3.360330000000000000e+05,6.500000000000000000e+01,2.800000000000000000e+01,2.000000000000000000e+02,7.585833333333333428e+01,5.011350000000000364e+03,3.700000000000000000e+02,1.448000000000000000e+03,5.000000000000000000e+00,2.000000000000000000e+01
5.000000000000000000e+01,1.035699999999999932e+02,0.000000000000000000e+00,1.283359000000000272e+01,5.431760000000000588e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.090599999999999792e+00,3.004999999999999893e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.531340000000000146e+00,1.750000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.530000000000000000e+03,6.834899999999999309e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.231400000000000050e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.481000000000000094e-01,1.708999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+03,0.000000000000000000e+00,3.902000000000000468e-01,0.000000000000000000e+00,1.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.897288000000000068e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.657999999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.056300000000001502e-03,8.552840000000001055e+02,0.000000000000000000e+00,-3.556000000000000133e-03,2.280000000000000000e+02,8.700000000000000000e+01,7.500000000000000000e+01,8.800000000000000000e+01,7.700000000000000000e+01,8.200000000000000000e+01,2.333900000000000000e+04,2.302110000000000000e+05,6.640000000000000000e+03,3.953700000000000000e+05,2.300000000000000000e+01,8.000000000000000000e+00,5.000000000000000000e+02,4.828333333333334565e+01,3.735658333333332848e+03,2.130000000000000000e+02,6.440000000000000000e+02,7.000000000000000000e+00,1.300000000000000000e+01
2.670000000000000000e+02,3.274249999999999972e+01,0.000000000000000000e+00,5.886110000000000397e+00,1.466696000000000488e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.569300000000000139e+00,4.000199999999999534e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.640000000000000124e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.814748999999999342e+02,3.240669999999999940e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.624000000000000199e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.162500000000000000e+02,2.374739999999999895e+01,1.168000000000000149e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.049999999999999961e-01,3.011430000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.936000000000000654e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.020580000000000098e-02,5.885160000000000764e+02,1.050000000000000000e+02,0.000000000000000000e+00,1.720000000000000000e+02,9.100000000000000000e+01,1.490000000000000000e+02,2.200000000000000000e+01,8.300000000000000000e+01,1.400000000000000000e+02,2.072700000000000000e+04,9.191300000000000000e+04,5.860000000000000000e+02,2.195520000000000000e+05,2.000000000000000000e+00,4.000000000000000000e+00,5.500000000000000000e+02,7.724999999999998757e+00,3.123666666666666515e+03,1.470000000000000000e+02,3.760000000000000000e+02,6.000000000000000000e+00,1.400000000000000000e+01
3.900000000000000000e+01,1.053402499999999918e+03,0.000000000000000000e+00,1.192068099999999475e+02,4.679760000000001696e+01,0.000000000000000000e+00,7.733980000000000299e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.364999999999999769e-01,1.318676999999999850e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000311e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.158814789999999994e+04,1.344116000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,8.033099999999999963e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.072800000000000011e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+03,1.440754700000000867e+03,9.508199999999998653e+00,0.000000000000000000e+00,5.022400000000000198e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000355e+00,6.899999999999999467e-01,1.760338600000000042e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.650999999999999801e+01,3.000000000000000236e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.412280000000000327e-02,2.427199999999999704e+02,4.500000000000000000e+02,-1.208619999999999972e-01,1.836000000000000000e+03,1.342000000000000000e+03,5.200000000000000000e+01,8.370000000000000000e+02,7.020000000000000000e+02,7.200000000000000000e+02,1.562668000000000000e+06,3.289880000000000000e+05,3.548690000000000000e+05,3.928729000000000000e+06,7.450000000000000000e+02,2.170000000000000000e+02,1.250000000000000000e+02,4.854399999999998840e+02,3.373500833333333139e+04,1.840000000000000000e+03,6.226000000000000000e+03,4.800000000000000000e+01,1.080000000000000000e+02
8.900000000000000000e+01,4.061500000000000341e+02,0.000000000000000000e+00,7.992273999999999035e+01,5.151596000000000686e+01,0.000000000000000000e+00,1.855599999999999958e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.384800000000000253e+00,3.643290000000000362e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.062999999999999945e-01,2.249999999999999917e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.820133640000000014e+04,1.142004000000000019e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.837999999999999545e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.450000000000000000e+03,3.892549999999998818e+02,6.401300000000000878e+00,0.000000000000000000e+00,7.285200000000000564e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000266e-01,6.083340000000000414e-01,9.547801999999999225e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.742999999999999261e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.289099999999999725e-03,7.388399999999998613e+01,4.200000000000000000e+02,-1.211800000000000099e-01,2.640000000000000000e+02,1.285000000000000000e+03,5.080000000000000000e+02,2.040000000000000000e+02,4.950000000000000000e+02,8.520000000000000000e+02,2.194310000000000000e+05,4.404720000000000000e+05,2.495100000000000000e+04,2.006466000000000000e+06,6.500000000000000000e+01,2.300000000000000000e+01,1.250000000000000000e+02,9.699999999999995737e+01,1.695958690476190532e+04,8.310000000000000000e+02,2.326000000000000000e+03,3.200000000000000000e+01,7.000000000000000000e+01
9.800000000000000000e+01,1.214369999999998754e+03,0.000000000000000000e+00,1.282697599999999056e+02,4.076080000000000325e+01,0.000000000000000000e+00,2.612360000000000793e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.574500000000000011e+00,3.132159999999999656e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.980000000000000093e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.843201480000000083e+04,8.428103999999995821e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.643400000000000318e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.137812000000000126e+02,1.259048200000000406e+03,1.041709999999999958e+01,0.000000000000000000e+00,1.170884000000001777e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.618000000000002103e-01,7.350010000000001265e-01,3.302568400000000565e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.944499999999999886e+02,1.499999999999999944e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.350200000000000330e-03,5.577100000000002638e+02,2.700000000000000000e+02,-5.993399999999999839e-01,1.563000000000000000e+03,3.214000000000000000e+03,2.260000000000000000e+02,6.030000000000000000e+02,8.280000000000000000e+02,1.367000000000000000e+03,5.374950000000000000e+05,1.197637000000000000e+06,3.792500000000000000e+04,4.475293000000000000e+06,6.230000000000000000e+02,2.360000000000000000e+02,1.250000000000000000e+02,6.258875000000002728e+02,4.476042083333333721e+04,2.707000000000000000e+03,8.815000000000000000e+03,7.300000000000000000e+01,1.680000000000000000e+02
